,cell547_K562_,cell434_HeLa_,cell583_GM12878_,cell7_HeLa_,cell35_HAP1_,cell529_GM12878_,cell593_K562_,cell393_HAP1_,cell278_HeLa_,cell614_K562_,cell493_HeLa_,cell328_HAP1_,cell155_HAP1_,cell503_K562_,cell561_K562_,cell206_HeLa_,cell556_K562_,cell608_K562_,cell361_HAP1_,cell275_HAP1_,cell456_HAP1_,cell577_GM12878_,cell378_HAP1_,cell587_K562_,cell74_HAP1_,cell261_HeLa_,cell256_HeLa_,cell539_GM12878_,cell575_K562_,cell517_GM12878_,cell132_HeLa_,cell580_GM12878_,cell596_K562_,cell30_HAP1_,cell504_GM12878_,cell124_HAP1_,cell288_HeLa_,cell524_GM12878_,cell183_HeLa_,cell372_HAP1_,cell611_GM12878_,cell572_K562_,cell363_HeLa_,cell606_GM12878_,cell501_K562_,cell563_K562_,cell569_GM12878_,cell459_HeLa_,cell380_HAP1_,cell548_K562_,cell55_HeLa_,cell599_K562_,cell227_HAP1_,cell388_HeLa_,cell553_GM12878_,cell315_HeLa_,cell566_K562_,cell557_GM12878_,cell585_K562_,cell394_HeLa_,cell32_HeLa_,cell518_K562_,cell50_HeLa_,cell67_HeLa_,cell143_HeLa_,cell130_HeLa_,cell594_K562_,cell248_HAP1_,cell601_GM12878_,cell540_K562_,cell84_HAP1_,cell515_K562_,cell527_GM12878_,cell605_GM12878_,cell236_HAP1_,cell415_HAP1_,cell578_GM12878_,cell579_K562_,cell610_K562_,cell497_HeLa_,cell552_K562_,cell213_HAP1_,cell508_GM12878_,cell185_HeLa_,cell604_GM12878_,cell343_HAP1_,cell521_K562_,cell600_GM12878_,cell617_GM12878_,cell115_HAP1_,cell568_K562_,cell379_HeLa_,cell413_HAP1_,cell70_HeLa_,cell329_HeLa_,cell392_HAP1_,cell603_GM12878_,cell25_HeLa_,cell34_HAP1_,cell279_HAP1_,cell542_GM12878_,cell274_HAP1_,cell28_HeLa_,cell535_K562_,cell546_GM12878_,cell424_HeLa_,cell180_HAP1_,cell551_GM12878_,cell313_HeLa_,cell505_K562_,cell562_GM12878_,cell532_K562_,cell567_K562_,cell550_K562_,cell598_K562_,cell120_HeLa_,cell571_GM12878_,cell142_HeLa_,cell131_HAP1_,cell258_HAP1_,cell22_HAP1_,cell319_HeLa_,cell581_GM12878_,cell441_HAP1_,cell398_HeLa_,cell516_GM12878_,cell341_HAP1_,cell414_HAP1_,cell541_K562_,cell514_K562_,cell10_HeLa_,cell134_HeLa_,cell528_GM12878_,cell595_GM12878_,cell573_K562_,cell502_GM12878_,cell544_K562_,cell193_HAP1_,cell619_GM12878_,cell80_HAP1_,cell373_HAP1_,cell426_HAP1_,cell537_K562_,cell500_K562_,cell284_HeLa_,cell112_HeLa_,cell381_HAP1_
cell142_HeLa_,207.7002553027229,216.24710358465092,244.6132827613186,227.95691026489297,175.01307677232256,218.89460499013813,288.7695597553282,332.9916007740675,291.78176314250385,277.5881458981824,238.2928972204615,173.3048577634061,195.28319988442837,368.24711830086386,204.11100040379716,203.2593201876394,245.28089604851996,156.4826852932777,189.4640109869175,276.4473547760408,308.7517988867944,304.2190809713367,279.97887479972894,301.2995252803516,267.50074525451254,270.53858282457924,283.2140511738247,185.29663678740846,317.5129730985864,283.12606286910886,250.89758232239882,428.2284968580652,235.127453633166,319.5510842046155,308.82949187319576,304.5497400713133,247.4137569229091,197.29697285536784,201.55396155536243,192.34427760570142,231.4068235306833,177.78569276388893,193.0000774727867,296.9858638616957,254.76997299665496,349.00801683521496,270.54870352999296,153.6008914691934,404.8282142995996,291.41642179010194,238.69997056343507,204.40391185471432,151.70745940850412,183.6534747108544,211.46175125827799,187.027920707661,276.07152697861625,172.04933562856976,308.69179469883676,276.7253083982332,255.65705451042157,281.74725065295706,212.11205689973372,369.79943240902946,219.77124690680625,276.8944078436246,314.6936031231295,192.2181905015129,198.9505815817389,335.43476138059845,297.6178688057638,320.5184502985685,222.77461145111715,187.77953578136555,255.61999380603874,241.36829451658258,343.94544846914397,205.914889777292,160.19413274039664,177.96213840143707,284.6456046532298,321.722463705453,236.7591708419534,342.95894838160814,265.2750609675777,272.82424472697903,175.73355161604118,208.67811602620424,316.39566288705953,256.2837002049233,239.73959647473922,294.92604669787664,127.64372880982526,223.41606885556,182.98271656911908,330.0000173581893,203.57814651443778,337.3259538159283,183.10354106988962,211.05548818631394,280.76517583926994,190.60253009056183,346.3513682298551,281.8733075865703,252.38101889138437,230.49372701906293,409.91724279468633,175.98133593610999,244.55543914788163,237.62627371981267,183.08685824612223,315.30084053510865,303.9085311484233,295.3999503380373,314.7202918017965,323.97888252828204,237.7353308803001,0.0,208.79278460644923,304.548906292387,247.48971970627196,230.0003369066393,251.38176603619544,203.11377446332966,279.02066738933104,231.65815204323832,272.1418596021007,178.19172047135686,293.5365952358767,232.9614562836368,342.3942101360876,311.60656442596775,195.0305892797919,206.56973639382082,217.2453008666871,351.1286300686432,233.3447825157289,213.5215202456471,384.41084947421916,460.92952634850644,191.3066365843461,174.46846801787726,151.23242570539674,322.5673526002671,337.8685893426708,206.1166637779538,251.81200761292055
cell131_HAP1_,203.75249806620798,217.57092947461848,340.3789487499248,214.66696744664847,229.32542662295174,236.55455287978373,290.61664383441376,331.0694476317409,225.8469256189152,235.25034583877857,190.7325321839367,228.99882598320286,257.1383238991117,269.49879419538445,204.70848517284423,237.7959055103384,247.20595431409154,231.10120351533186,211.3969687611048,237.260188446213,283.89134861539264,307.300129052466,253.9918536612537,269.19180770145476,281.30828969880713,232.78984724701908,197.04217549517216,252.3203287344848,260.9394884624604,252.678421413982,212.84595430944103,362.3342185967265,231.9973991021593,237.0875444904593,239.9819236582785,219.6178099903234,249.97912615107464,263.3618662940601,208.19413889140122,304.3562202867398,240.15531740445857,234.72720319067025,264.9403931757071,316.292338277122,240.05936643126228,289.8024279256364,310.47095868416864,234.1426343029607,301.33055378515735,240.43887865130108,197.03697446833579,245.38910997380793,266.5758006736472,207.68875979376207,268.84102849079056,203.34693377972644,233.25661186002907,246.85827253270293,258.0456798155659,291.0147817402578,257.9101241826524,217.3520776459212,186.54923869409387,294.23788755197313,235.24801847200246,243.7751849202466,231.09232824632846,237.65831123783448,296.18163154142263,244.72388019931918,309.67042882569643,269.5654926901552,194.2329928657696,232.2067087738798,284.064635531112,294.75553966434654,274.18369269308687,265.0271214319707,245.7734506261491,324.65449499808005,207.32219539336188,274.81681549045095,332.5468679586826,291.0220741551625,286.7949476377019,343.4395603161565,200.4210035057925,258.8554344270007,258.34240839809246,308.850148015644,225.3000460635718,244.87305740261243,266.61145285333237,245.152645923045,254.97266685474048,256.7612795032494,289.2952309468526,231.3810876987331,186.44757360755358,211.42141966585098,201.52977105436355,200.53072626577142,225.3686255646675,285.3626075956746,242.23992735477933,244.95356939007456,332.10576159043086,176.92583124950113,258.61161569429333,242.799373793227,226.37356445771698,233.6503079277482,236.77725887216982,237.0781070721889,242.50232231982656,223.88676637650917,283.9126409125133,208.79278460644923,0.0,364.0130929549692,280.47767558357214,226.9800447596069,237.94663960135009,189.70883710331734,236.89725740661657,233.70748275714175,306.5845134250017,256.42310296600766,254.04276875220572,225.5204988404291,216.0555923415305,251.21260375777206,175.67701946336132,233.1553026498182,254.36150549451682,334.81340978615674,231.79107965561315,314.79700291360086,316.5776593104291,402.1995668912526,236.58818643029142,188.51465368349378,210.8451458210412,267.5824720029198,266.388894054414,234.39594757381082,329.54578639417366
cell258_HAP1_,274.2314331545996,356.60878122698097,302.5459906846668,292.16708759652215,253.95601639693848,254.52105266220934,320.89237730193366,534.7059418780764,326.44277108866646,285.9601414132291,338.2481667570248,243.7765077418559,290.9721404676286,357.77579781633926,249.66618397343532,297.87233514029424,329.4330841654997,270.35281141247185,273.6829791151623,338.11313713619677,329.396799499273,365.19230026508876,341.15400610731854,302.9914173651613,358.4727638463078,372.126296532512,376.1700480341801,231.37507796151698,406.67794947098275,327.3641803608198,335.6760034075512,384.14067762490413,324.7029095032956,350.3055875624573,371.09488479064606,316.954398771318,255.0656668361804,287.03777266030437,345.64505341757706,332.0389720823528,307.82800130837586,254.47173920334276,272.29972447059583,274.52089142161014,292.0848475389754,346.00981811003896,276.40320089614966,254.62675458431548,471.3822502932136,350.679882851013,417.71606036303285,349.94717482842384,257.3090440708335,333.38502638354356,208.7457212546763,304.5014106036451,354.3755062337106,254.39079843193798,354.87452476501846,408.72117560374033,377.15000929597625,334.58595034248333,363.37564173210785,456.8449931714249,311.8393315206422,391.85129965986647,387.263937921039,313.2855251414686,292.2767509290048,367.5751303551316,322.3328589370632,342.8913294787837,275.75595096723146,232.11086468022518,380.09701701277515,372.2865880990521,345.70480902302177,263.7412010382791,249.7078620024613,301.29601411874387,300.73859859664327,432.10141678912873,336.82320024593355,394.64116013563756,331.73856460691377,275.1747999251942,250.6222406701918,292.8346225920734,370.06962719371575,265.0471220372633,302.4620857184434,412.8448833359446,334.1023293947962,272.98683538696287,299.2871434652144,368.6861386018527,341.07472934020404,424.0540534845694,321.273568081555,326.7033264737447,342.78628856884836,281.89292103592607,401.40820614398524,316.2209850162503,354.1433583644489,426.8752482735973,521.8678809900134,298.1944503305091,355.857033203388,334.0365767291583,238.1814473706304,424.77819607039146,299.2915726612097,422.5193564858039,394.781296889008,409.7005471691127,297.70341798103914,304.548906292387,364.0130929549692,0.0,312.33062885142203,335.19227613823205,277.0202525319176,305.3849556542838,342.87587463765965,270.09337379475687,377.4114305663769,262.5776812628293,387.1761810157787,341.39311214359657,417.9131491152915,377.8397956460127,270.9967510676617,236.3406082257771,260.4573844904519,317.04906939317186,312.91085609623707,284.467858725122,349.84544290773044,403.2492402617431,269.6494084443089,286.64460825688474,274.7660914006823,340.8487952674279,398.8287804438472,324.84233649051805,304.53698373920474
cell22_HAP1_,206.3016033521771,254.1848841036329,367.4873091806693,267.1049226027232,267.5558411753669,239.83651172818276,272.89683083322626,427.4426439405649,351.9315110583294,263.6427726838889,288.3224908322246,228.4122462964794,326.3281561646005,275.8817460866176,218.97804898671092,224.27690855603436,276.00007921507756,215.0906310425864,203.41409400544018,336.673102389711,382.05364760448026,359.503176408498,253.6999246015783,302.5328391854906,299.79269942668753,313.44960002777,318.39176223379496,208.30080524911006,284.30552311881536,322.38935164632244,263.77252820843273,372.19815697194167,216.90880361387144,294.0444235066032,316.9954635655831,201.8125263875151,204.10977669363731,243.80333666859005,261.6249540077354,197.4111925176078,229.9896115060219,203.14577315549928,256.91474328845015,271.61565348016023,279.02925243482235,274.54477142358485,300.7380441731554,211.3640474503299,399.13659332768736,251.55210672476596,259.5267255394353,225.1793658843839,223.89716254325748,262.04168913695725,229.50396624235628,261.89974267386276,287.6930858974292,227.02950030800935,274.8607017328162,293.69159420216465,360.6882262824672,256.4719246534432,249.33466183595436,356.19946719612994,262.5329340414685,240.68670725181698,294.2322086368697,296.560046290835,324.94930752924637,299.6873678523487,338.2397899370383,296.85658881448165,267.69919288124055,217.76727904346197,305.7220266650717,311.5167264396315,293.54525710707514,260.06332931657533,216.10474571372706,319.4540321924977,285.0639138572448,283.45611186756037,280.68439350837275,292.8840652753745,260.4266625034595,333.41113597902756,196.4204404335227,262.9509166212172,335.51804586912203,287.08187298466885,239.89776838642075,332.0556892153412,228.9963570690006,286.3813868748135,303.3622852849303,308.37433139541815,201.80569959645442,301.2861881583929,266.484572475502,225.39984429504173,274.5313255803201,256.3362265617315,323.5546099197042,282.28925882424437,294.2723436809965,225.99584654052433,376.11912852146753,210.03995112024052,256.50978150406866,239.98718519652272,248.32660408690793,260.48658738268347,290.23517286878985,321.96951227057446,302.54515162410314,361.7454248208779,221.77997088107463,247.48971970627196,280.47767558357214,312.33062885142203,0.0,241.6405299793226,289.26875582034006,246.35311388702166,329.7819120821267,256.69589097387575,302.9973534930948,258.6056646991037,256.7403392729569,208.80261384741289,326.6131386447704,278.264453154873,203.4431967997907,222.5029262835605,255.88861895933775,329.39882341602936,279.2487009790286,258.0196614635325,385.4337244598875,501.4009640307376,209.75961047134032,160.32809398918363,232.7550769378919,230.25481156039467,283.66557006712446,224.53564089036368,299.2149335725121
cell319_HeLa_,199.15427932914235,179.88155867046552,320.07950938364,182.25468456801258,224.0522723774522,211.018449858476,273.5932831096886,418.14720576025695,240.23871492901299,196.74465160378233,255.1762522484339,233.7576547250834,284.6656064894544,211.66516399698548,167.4145088766149,160.31997514027194,184.76012980005166,231.1363438265751,190.2971013299432,260.6803310313902,305.73635393424956,267.3426151477911,203.86034007946648,227.23513393365468,286.74174424489155,176.4408494347739,230.5997253886897,239.11079481354693,166.9686456579628,241.70144488566672,132.42720451018022,346.29473303210887,184.37766412468017,205.77205382573356,242.97879041497393,195.72607097433178,205.93674352918453,231.88970530232228,137.0039170159373,284.8850831841136,245.5326507391679,197.42461274114268,217.50138625136245,275.8257129878308,180.40511462091018,207.51519507564723,252.21863136846284,201.3611992882353,281.1825890762904,168.459342043908,182.73409916171994,177.97374260037742,267.9494369591208,217.87900362590605,234.32609191829295,162.55746064378366,152.41191237657517,260.1589336721596,192.7434662183096,251.77865010516007,208.93322774629434,178.96896344042665,149.8461120116943,209.80395765703423,190.33963202008476,169.8923200711305,191.09804221930028,225.60400065618765,285.8983998511209,200.95456681641542,282.72382474417014,254.42295395199662,270.371185120898,228.33119099976196,213.47420329096104,258.2059647213282,230.45841342392697,197.62682035960154,199.3305381210303,334.2489544729392,182.22026856428744,190.46971464452656,252.51271565480914,268.0886201444654,270.64057967829217,338.41794965303427,178.83562121524324,211.0879979319273,248.650492369405,261.7708988029277,182.05672020645346,251.13310603639943,248.5981165671552,171.80953971458007,213.1425263050263,236.90273806412392,239.49846979059646,223.2432543650786,253.0446394221637,225.76356469026803,212.7068626358282,268.7478855214772,242.82207864599235,244.2916298944017,293.7381517941623,174.1893729046518,275.03429288447313,219.46515037100207,168.79308883527483,209.36282213441095,232.1244518925024,228.35408084627812,212.17288355098228,221.4716878883578,211.1768948124365,254.5254507588412,219.38704862257546,230.0003369066393,226.9800447596069,335.19227613823205,241.6405299793226,0.0,230.27084782954944,180.42980816785132,188.34088599232393,205.2380831351795,286.4183369265888,222.87306769660088,198.59175737561696,238.44992042792313,196.95661143608365,204.97997619585942,207.95438283224996,187.84694694230612,228.1180368588876,255.12393760398362,176.23913144635543,312.5078605215408,304.4556220686954,350.5742843906109,215.64849602660567,205.73933620141167,169.36671642973567,205.85381928588055,210.22118798356354,106.71348347865231,267.24357624840724
cell581_GM12878_,223.97590514737817,202.6356761493836,262.26150813793373,181.9319033308795,211.95377603375292,221.07718639877257,287.55303457261266,424.23407215510406,239.56777593193183,247.28120050145117,240.46164997860723,248.55799166104168,280.130023189572,285.8841803703544,202.0515598435323,242.18586574136293,250.69443810884133,243.76383580504708,213.96747979083284,241.0217596463268,265.05950710960616,334.3702377382777,259.386820665418,240.96748797680152,303.9586346722909,218.7738717845709,252.70670287653348,228.57526185056136,296.1598953174105,247.7300529024567,179.22682360203518,323.27544742902535,274.56995452294836,186.77425761396998,280.59172085661226,199.562163029066,206.49027629234945,316.5464466960575,199.8939883900331,326.9674485404323,295.108300209488,257.1626383189255,250.1231309870287,255.8746055232563,218.01532677393863,221.21242454760193,256.53270891195973,237.4249321982926,299.4857030822749,254.45033695243518,226.46467238114224,263.4256380316335,267.7687777497699,238.06732942118762,233.44276504571533,207.26932149366985,251.72662628057708,200.92285552462684,253.14545494868534,315.0873576049204,256.0241780984426,200.62496650905544,230.18262938263223,272.16769160825356,216.4010804511944,274.8112249397944,245.59572680719413,283.5734050744288,307.699867103874,244.2535018508235,295.50738889095794,198.62988650671775,185.85972003969616,196.9723355624297,293.8439900969983,295.2400893541121,226.1052905603463,242.11893899308996,246.83146223809584,342.9935372831119,216.43412152489827,255.82469903518242,294.1544077027097,277.3410089086336,287.65997963830375,282.48018267509815,198.8873721045788,250.04532316153862,273.5653609761007,220.24639490965512,228.6713548101045,283.2154844632373,285.7651871571915,192.65280115374998,255.50342359468178,258.63929637689745,293.335509492857,252.53038781512117,257.51863694984405,213.9281363972118,219.01563882294386,243.4815924951187,182.57913220678896,278.7740299245894,292.42690876100903,264.97355748980465,352.16487729027347,223.91117323325383,188.87436339711286,281.3609046469069,233.04496762328426,274.3214032532074,252.00171433822885,242.97282529497286,266.8747508485824,242.27099164843747,263.7706160796598,251.38176603619544,237.94663960135009,277.0202525319176,289.26875582034006,230.27084782954944,0.0,200.96665866005858,227.4650590887712,198.63863654377994,332.20080565221787,205.77718767608104,257.427677888633,250.19439127189153,236.82836949338733,245.5367128621688,240.92735400534534,229.23843529411332,239.36805361507368,261.83175227856174,233.90276374620402,260.2126358227364,294.67968131122416,370.1636341554406,254.60959315694845,250.43954778414283,273.92570933319496,228.42929442848413,256.44299028059294,217.9937040341491,285.53727595569757
cell441_HAP1_,198.37057366306152,162.05623141802505,336.36197606398594,172.60636775006537,189.29053331898496,244.9811563394719,271.8063478588841,335.54286748236495,209.7615351707835,214.4450512336364,217.3579990262557,211.49947960443762,244.89782965478065,272.580687366351,195.50856530516322,219.16064735491352,203.8894339702334,199.76738436877827,159.19779920690246,253.47895798473192,312.01949091939963,320.0643014423578,260.3848617617781,255.95135708362642,273.52745787355343,153.06664735258198,203.81985215013106,273.9002210440213,203.64082553192378,252.25204764419328,154.06036036870384,378.1002633522621,220.19570983824377,233.95482126689137,203.04993841426938,215.88801412285048,190.53328085248305,277.3504418867494,169.5916142268922,286.9820394449789,224.84025500762155,187.70013117039423,230.717390327218,289.8613319354343,174.87494262108225,242.2929356349424,309.45810622533645,204.97940112502505,257.26976923104996,166.345917475615,170.23519449035746,229.9355203523145,261.99542449678614,192.46504613881353,235.28645616354186,169.22149771963464,173.1329833230712,243.94906145112842,216.8779164745213,194.0333819323019,216.85997910573383,195.8840170592128,182.6950003791939,233.66986177929024,192.40870030095562,186.7272309657094,217.86088637088935,223.58950199218066,309.06065012272995,228.11378357383768,278.8859513104734,228.87109998552825,226.05130158033307,232.00305003444572,252.24041351749548,295.5796129768237,239.7948007692541,209.5899362065672,205.01665557112824,323.79548884978317,170.73711712783378,225.25358825386593,268.9325667883978,311.81729618682186,279.5501298034569,333.9627348950933,189.12853887942367,239.96930543571347,241.4293886024211,261.6255841344001,186.84087980869577,278.62263758040586,233.46090057256367,184.92014560673087,238.95481504220157,202.5532888331103,260.8199343644762,215.36565938539536,211.95681141085427,217.35303668339776,191.41870245238158,228.74699126108385,206.54177474731796,285.56343983619126,262.1749071434519,198.6464840428191,294.51582325973794,219.26268018019357,191.08977665941353,228.41587241350186,249.3442956086314,218.15468226134345,211.56038260415224,190.49072124825955,202.4924852292151,237.89423497134575,240.0389085250526,203.11377446332966,189.70883710331734,305.3849556542838,246.35311388702166,180.42980816785132,200.96665866005858,0.0,206.19155209162506,203.5691149974828,258.57227729159376,205.60136582706923,236.8262556279302,205.02214887345866,206.23941258021102,207.26077726709056,206.39359871797748,236.18327606389363,215.14127266817573,305.3653731514159,177.82114504544313,332.6895102664104,345.0948937134935,391.8768926018538,226.50557463947428,179.69211441561148,203.82171596247,208.36101069114858,222.62608797568907,190.91188739229642,259.77991918008377
cell398_HeLa_,215.35601878826333,185.09501251957371,370.9714187249446,145.1447327727388,202.7412515547746,259.6547746810093,276.7175448541551,437.3970850539754,229.51144693988945,238.35703178761648,259.2917150428908,241.17936702951454,288.87832885601335,240.00705849150222,180.54289737799883,203.94281003610575,172.2632499816894,266.87145948470544,220.65344589393254,258.3059204242217,267.2713770486331,305.3629507671243,228.91537959800962,243.5810008530405,274.948844659713,192.21097908784003,239.69053761317787,282.6207745309259,201.47532050118542,222.52209386044223,179.12068076018775,326.6319298576593,205.50553494626854,206.4679593425528,205.33517643407916,234.37747522214775,234.98280399845845,338.67962809953417,184.58321188702993,374.7960774679408,322.00912667646935,252.56652686307518,202.69602983277164,277.2568303883542,186.8857028219249,204.1934568167168,256.2027589967259,242.53922410892392,243.27941486267923,201.5906522295287,199.99938928212896,269.9997137211533,319.5945212715763,179.72141862394702,262.0240298214117,205.8277041057816,191.64315653083645,270.67110169109594,195.52594417629177,227.85228950606597,168.288169472305,182.77782049436345,212.81307603825746,206.82984664378185,202.3960588792871,219.9060780052562,195.31012687810778,205.22598581287275,368.46108276471807,213.63177698380514,256.4674148029058,240.08419069414228,270.1149216300786,252.24761240481695,260.737658783235,329.5097884140633,214.34509538188632,227.49401322226484,280.30042012194804,401.8773631398792,161.34294082556272,234.30321504574601,283.6165305564573,261.44599225571164,321.17835959073903,333.2794132467457,159.64646442605505,276.705068994237,198.3785317452449,298.16187393961144,230.9957892330524,271.2548158215634,311.12889569711894,210.35989124034018,249.38850568178412,214.23729902358798,331.44931379768474,224.8340879659841,206.0109280006025,256.86278531371016,205.11539282742228,239.6460846632427,239.20957900452822,284.32081170125224,311.0559509957091,201.2885241248706,261.8000660568978,253.08382008906057,155.43086787480757,272.50504466823634,246.79254544995717,240.299133904543,212.3169007531253,202.80176617275117,191.7991634346128,186.13125506203784,264.065406590259,279.02066738933104,236.89725740661657,342.87587463765965,329.7819120821267,188.34088599232393,227.4650590887712,206.19155209162506,0.0,224.9033431746969,340.4871089712869,269.2588838915593,255.45089336993493,231.33179818219327,197.79609643596558,182.97926758381084,240.44132787917283,232.55805001154204,240.71002710244423,253.94388201385522,189.85661744321283,375.04896884061543,270.67801777976706,278.55172496110583,289.2662221884903,273.1198177864854,270.0730871991176,220.57283236622482,215.9793040719203,177.23631087176233,284.1246362514487
cell516_GM12878_,185.96941522652034,209.58400345024393,302.6153188918138,192.89461603617988,187.25472771364966,218.51427919834714,222.659667410547,360.51389712042715,213.64534842004034,207.15346240599303,189.1915277821172,157.67415846673492,257.47376337057153,265.3147607176914,189.6502070413089,233.57151178557527,215.67766879199664,260.1320897295293,203.76031384280196,208.66103992830182,230.3313029447283,265.04021823554615,275.7803849914484,249.63473163139105,265.7420714213906,190.76232882488523,235.39800020737772,225.42405521845518,244.77176963225438,233.79111036886042,177.5032194723915,320.6008586692792,204.0135959512307,198.94953507215735,225.90526224048494,209.8619335736482,191.53589587856973,263.7604634904155,215.85793313437767,311.64343966216586,248.6961622158538,208.56510368459277,227.07624806072545,259.4704781715209,184.56395257688555,262.60581877561276,250.05569211785854,196.3183096262377,316.3043445419176,217.7410970761892,255.76170627776304,245.40637093026663,237.25603474046324,170.45592647166777,195.98141246113613,207.7326742737011,231.31315420852619,203.48676657980445,235.06705673955253,270.0566776983342,220.5551859108033,173.97728426345049,233.05440870705604,276.6587115403771,201.83657534173713,247.37291126499386,235.2770944408274,220.92459772071817,259.7931261742516,233.16048321270097,191.00122607618837,195.63053831700861,189.30792020678965,187.17836279584446,222.4162906956811,209.31840228549578,227.47266331913147,185.90246702215774,223.19606505797987,312.1589936451948,185.86568485056983,287.8642321543315,248.853376082031,272.8922474509269,253.43102556700345,270.3943822508556,170.37119663595644,242.6774335077101,230.27694220033158,269.76080564204767,189.25800124973105,277.59410634678,279.8008825581534,221.0724420349129,224.0061378843255,215.02942159944286,263.2336855212747,260.24589494181305,233.19266810735212,213.78184130810894,220.33255244196155,220.41728985040007,226.7066597123367,271.1349594390552,245.1639026790691,225.16477994271426,352.8833390636339,218.82884807154124,182.61347912991408,237.15654083349307,218.96056138877736,252.8106829558264,215.24143708484263,252.554438981256,226.70926934050894,234.6972891956574,211.42779333305523,231.65815204323832,233.70748275714175,270.09337379475687,256.69589097387575,205.2380831351795,198.63863654377994,203.5691149974828,224.9033431746969,0.0,237.7954859929233,194.57850684395635,247.1802211625004,202.9352183163121,255.41429486736197,207.61756143290398,197.62393460051302,210.3573917518622,241.07966393267756,242.60993183052608,184.030465318282,248.42424625481493,274.16243145843197,315.17902252302895,220.9448602877505,200.8730817436542,224.26103840819377,219.8025228849019,263.49527661287493,197.28614700306355,209.13714773046937
cell341_HAP1_,289.49878472141194,316.297061055319,368.6391735176982,340.1681705533053,277.9140737852957,293.12092760822725,308.7828331583348,381.57572961826236,299.0718261326029,295.30581999038793,270.59933773390145,228.87771094411897,308.16189450698766,394.5597652002757,296.55000148460584,310.65495473514386,338.96818129216166,298.1944401717539,237.0518971141634,261.74166633454547,327.4032187833778,307.4342618744431,406.20212257950686,344.0551762420325,332.3055134597291,290.24049274010713,317.9356803037056,315.25912136798115,366.25654139379367,330.6243298841154,303.5445882312937,472.8626918205901,271.9020595296134,359.5326498501575,283.3164148087135,328.9319477588777,293.1299094613737,267.0469073186049,265.69586140485416,272.89805425804445,234.60723541535376,243.58496913808472,280.31214110353596,322.3269686127051,298.9017591217024,440.4742377274031,309.1509912121145,261.6377992216493,452.1428010599084,309.33109220241204,370.6200731290244,316.5430876481185,291.75776753408235,251.46122148010812,275.60260970770526,241.18115229782347,341.83116691873056,299.7818011142747,330.0728712813796,305.7820556506597,296.5723781814485,347.27323236570123,318.95940155889605,429.36646145537816,324.40483159046477,326.7041872576538,344.15226895254966,319.7674221247628,295.7075052209673,366.29711208438624,290.5001740954194,366.06380342622435,273.7836996908392,318.3891338258254,221.5973021165085,261.38599819122385,361.36687773894766,283.8378070672976,262.7680648953808,344.70057988125194,315.6926655662372,446.03093053348243,328.66359848696254,394.6162276393336,317.7633973653009,365.672615626318,289.62833493695393,269.5228237639178,336.200056127002,314.19791955577836,298.59748312093984,355.86063664602443,283.2512527256117,291.7326236375752,261.4417470552804,352.6011290592833,282.3803442143548,385.571995159591,273.6848529612046,299.7418940081062,315.3776624950605,299.76059876025363,379.0902408032617,362.88466253572324,304.8038855884974,319.7566620860515,466.9678505042566,283.3351579751895,335.84016422227705,296.36112690717334,329.09995318713516,353.29583082904134,298.0679801672021,351.2543144790748,359.0398277372773,393.50713999995014,278.1357648112247,272.1418596021007,306.5845134250017,377.4114305663769,302.9973534930948,286.4183369265888,332.20080565221787,258.57227729159376,340.4871089712869,237.7954859929233,0.0,269.9901863606272,364.31819119698366,290.96658723836435,371.70912540276294,341.02262892108604,233.6475215364712,294.2837021090917,314.6199308172172,392.45990984591606,268.53678230137206,368.0645776449249,380.55322391942684,404.80282143168927,278.0671439141222,251.10525317604112,248.4647200508929,347.3640952326675,395.33036769324804,279.8684623943507,359.3343844949094
